"turn","color","output","condition","time","score"
"GE04","giallo","capital","post","day_23",1870
"GE04","giallo","capital","post","day_24",2330
"GE04","giallo","capital","post","day_25",2670
"GE04","giallo","capital","post","day_26",2890
"GE04","giallo","capital","post","day_27",2870
"GE04","giallo","capital","post","day_28",2850
"GE04","giallo","capital","post","day_29",2700
"GE04","giallo","capital","post","day_30",3840
"GE04","giallo","capital","post","day_31",4620
"GE04","giallo","capital","post","day_32",5130
"GE04","giallo","capital","post","day_33",5360
"GE04","giallo","capital","post","day_34",5440
"GE04","giallo","capital","post","day_35",5400
"GE04","giallo","ccr","post","day_0",0
"GE04","giallo","ccr","post","day_1",0
"GE04","giallo","ccr","post","day_2",0
"GE04","giallo","ccr","post","day_3",0
"GE04","giallo","ccr","post","day_4",0
"GE04","giallo","ccr","post","day_5",0
"GE04","giallo","ccr","post","day_6",0
"GE04","giallo","ccr","post","day_7",0
"GE04","giallo","ccr","post","day_8",0
"GE04","giallo","ccr","post","day_9",0
"GE04","giallo","ccr","post","day_10",0
"GE04","giallo","ccr","post","day_11",0
"GE04","giallo","ccr","post","day_12",0
"GE04","giallo","ccr","post","day_13",0
"GE04","giallo","ccr","post","day_14",0
"GE04","giallo","ccr","post","day_15",110
"GE04","giallo","ccr","post","day_16",110
"GE04","giallo","ccr","post","day_17",110
"GE04","giallo","ccr","post","day_18",110
"GE04","giallo","ccr","post","day_19",110
"GE04","giallo","ccr","post","day_20",110
"GE04","giallo","ccr","post","day_21",110
"GE04","giallo","ccr","post","day_22",880
"GE04","giallo","ccr","post","day_23",880
"GE04","giallo","ccr","post","day_24",880
"GE04","giallo","ccr","post","day_25",880
"GE04","giallo","ccr","post","day_26",880
"GE04","giallo","ccr","post","day_27",880
"GE04","giallo","ccr","post","day_28",880
"GE04","giallo","ccr","post","day_29",1000
"GE04","giallo","ccr","post","day_30",1000
"GE04","giallo","ccr","post","day_31",1000
"GE04","giallo","ccr","post","day_32",1000
"GE04","giallo","ccr","post","day_33",1000
"GE04","giallo","ccr","post","day_34",1000
"GE04","giallo","ccr","post","day_35",1000
"GE04","giallo","daysurvived","post","day_0",0
"GE04","giallo","daysurvived","post","day_1",1
"GE04","giallo","daysurvived","post","day_2",2
"GE04","giallo","daysurvived","post","day_3",3
"GE04","giallo","daysurvived","post","day_4",4
"GE04","giallo","daysurvived","post","day_5",5
"GE04","giallo","daysurvived","post","day_6",6
"GE04","giallo","daysurvived","post","day_7",7
"GE04","giallo","daysurvived","post","day_8",8
"GE04","giallo","daysurvived","post","day_9",9
"GE04","giallo","daysurvived","post","day_10",10
"GE04","giallo","daysurvived","post","day_11",11
"GE04","giallo","daysurvived","post","day_12",12
"GE04","giallo","daysurvived","post","day_13",13
"GE04","giallo","daysurvived","post","day_14",14
"GE04","giallo","daysurvived","post","day_15",15
"GE04","giallo","daysurvived","post","day_16",16
"GE04","giallo","daysurvived","post","day_17",17
"GE04","giallo","daysurvived","post","day_18",18
"GE04","giallo","daysurvived","post","day_19",19
"GE04","giallo","daysurvived","post","day_20",20
"GE04","giallo","daysurvived","post","day_21",21
"GE04","giallo","daysurvived","post","day_22",22
"GE04","giallo","daysurvived","post","day_23",23
"GE04","giallo","daysurvived","post","day_24",24
"GE04","giallo","daysurvived","post","day_25",25
"GE04","giallo","daysurvived","post","day_26",26
"GE04","giallo","daysurvived","post","day_27",27
"GE04","giallo","daysurvived","post","day_28",28
"GE04","giallo","daysurvived","post","day_29",29
"GE04","giallo","daysurvived","post","day_30",30
"GE04","giallo","daysurvived","post","day_31",31
"GE04","giallo","daysurvived","post","day_32",32
"GE04","giallo","daysurvived","post","day_33",33
"GE04","giallo","daysurvived","post","day_34",34
"GE04","giallo","daysurvived","post","day_35",35
"GE04","giallo","energiaaquisita","post","day_0",0
"GE04","giallo","energiaaquisita","post","day_1",40
"GE04","giallo","energiaaquisita","post","day_2",80
"GE04","giallo","energiaaquisita","post","day_3",120
"GE04","giallo","energiaaquisita","post","day_4",160
"GE04","giallo","energiaaquisita","post","day_5",200
"GE04","giallo","energiaaquisita","post","day_6",240
"GE04","giallo","energiaaquisita","post","day_7",280
"GE04","giallo","energiaaquisita","post","day_8",400
"GE04","giallo","energiaaquisita","post","day_9",520
"GE04","giallo","energiaaquisita","post","day_10",640
"GE04","giallo","energiaaquisita","post","day_11",760
"GE04","giallo","energiaaquisita","post","day_12",840
"GE04","giallo","energiaaquisita","post","day_13",920
"GE04","giallo","energiaaquisita","post","day_14",1000
"GE04","giallo","energiaaquisita","post","day_15",1400
"GE04","giallo","energiaaquisita","post","day_16",1760
"GE04","giallo","energiaaquisita","post","day_17",2120
"GE04","giallo","energiaaquisita","post","day_18",2400
"GE04","giallo","energiaaquisita","post","day_19",2640
"GE04","giallo","energiaaquisita","post","day_20",2800
"GE04","giallo","energiaaquisita","post","day_21",2920
"GE04","giallo","energiaaquisita","post","day_22",3800
"GE04","giallo","energiaaquisita","post","day_23",4560
"GE04","giallo","energiaaquisita","post","day_24",5240
"GE04","giallo","energiaaquisita","post","day_25",5800
"GE04","giallo","energiaaquisita","post","day_26",6240
"GE04","giallo","energiaaquisita","post","day_27",6440
"GE04","giallo","energiaaquisita","post","day_28",6640
"GE04","giallo","energiaaquisita","post","day_29",8240
"GE04","giallo","energiaaquisita","post","day_30",9780
"GE04","giallo","energiaaquisita","post","day_31",10960
"GE04","giallo","energiaaquisita","post","day_32",11870
"GE04","giallo","energiaaquisita","post","day_33",12500
"GE04","giallo","energiaaquisita","post","day_34",12980
"GE04","giallo","energiaaquisita","post","day_35",13340
"GE04","giallo","giornaliero","post","day_0",0
"GE04","giallo","giornaliero","post","day_1",40
"GE04","giallo","giornaliero","post","day_2",40
"GE04","giallo","giornaliero","post","day_3",40
"GE04","giallo","giornaliero","post","day_4",40
"GE04","giallo","giornaliero","post","day_5",40
"GE04","giallo","giornaliero","post","day_6",40
"GE04","giallo","giornaliero","post","day_7",40
"GE04","giallo","giornaliero","post","day_8",120
"GE04","giallo","giornaliero","post","day_9",120
"GE04","giallo","giornaliero","post","day_10",120
"GE04","giallo","giornaliero","post","day_11",120
"GE04","giallo","giornaliero","post","day_12",80
"GE04","giallo","giornaliero","post","day_13",80
"GE04","giallo","giornaliero","post","day_14",80
"GE04","giallo","giornaliero","post","day_15",400
"GE04","giallo","giornaliero","post","day_16",360
"GE04","giallo","giornaliero","post","day_17",360
"GE04","giallo","giornaliero","post","day_18",280
"GE04","giallo","giornaliero","post","day_19",240
"GE04","giallo","giornaliero","post","day_20",160
"GE04","giallo","giornaliero","post","day_21",120
"GE04","giallo","giornaliero","post","day_22",880
"GE04","giallo","giornaliero","post","day_23",760
"GE04","giallo","giornaliero","post","day_24",680
"GE04","giallo","giornaliero","post","day_25",560
"GE04","giallo","giornaliero","post","day_26",440
"GE04","giallo","giornaliero","post","day_27",200
"GE04","giallo","giornaliero","post","day_28",200
"GE04","giallo","giornaliero","post","day_29",1600
"GE04","giallo","giornaliero","post","day_30",1540
"GE04","giallo","giornaliero","post","day_31",1180
"GE04","giallo","giornaliero","post","day_32",910
"GE04","giallo","giornaliero","post","day_33",630
"GE04","giallo","giornaliero","post","day_34",480
"GE04","giallo","giornaliero","post","day_35",360
"GE04","giallo","mucche","post","day_0",1
"GE04","giallo","mucche","post","day_1",1
"GE04","giallo","mucche","post","day_2",1
"GE04","giallo","mucche","post","day_3",1
"GE04","giallo","mucche","post","day_4",1
"GE04","giallo","mucche","post","day_5",1
"GE04","giallo","mucche","post","day_6",1
"GE04","giallo","mucche","post","day_7",1
"GE04","giallo","mucche","post","day_8",3
"GE04","giallo","mucche","post","day_9",3
"GE04","giallo","mucche","post","day_10",3
"GE04","giallo","mucche","post","day_11",3
"GE04","giallo","mucche","post","day_12",2
"GE04","giallo","mucche","post","day_13",2
"GE04","giallo","mucche","post","day_14",2
"GE04","giallo","mucche","post","day_15",10
"GE04","giallo","mucche","post","day_16",9
"GE04","giallo","mucche","post","day_17",9
"GE04","giallo","mucche","post","day_18",7
"GE04","giallo","mucche","post","day_19",6
"GE04","giallo","mucche","post","day_20",4
"GE04","giallo","mucche","post","day_21",3
"GE04","giallo","mucche","post","day_22",22
"GE04","giallo","mucche","post","day_23",19
"GE04","giallo","mucche","post","day_24",17
"GE04","giallo","mucche","post","day_25",14
"GE04","giallo","mucche","post","day_26",11
"GE04","giallo","mucche","post","day_27",5
"GE04","giallo","mucche","post","day_28",5
"GE04","giallo","mucche","post","day_29",40
"GE04","giallo","mucche","post","day_30",39
"GE04","giallo","mucche","post","day_31",30
"GE04","giallo","mucche","post","day_32",23
"GE04","giallo","mucche","post","day_33",16
"GE04","giallo","mucche","post","day_34",12
"GE04","giallo","mucche","post","day_35",9
"GE04","giallo","muccheperse","post","day_0",0
"GE04","giallo","muccheperse","post","day_1",0
"GE04","giallo","muccheperse","post","day_2",0
"GE04","giallo","muccheperse","post","day_3",0
"GE04","giallo","muccheperse","post","day_4",0
"GE04","giallo","muccheperse","post","day_5",0
"GE04","giallo","muccheperse","post","day_6",0
"GE04","giallo","muccheperse","post","day_7",0
"GE04","giallo","muccheperse","post","day_8",0
"GE04","giallo","muccheperse","post","day_9",0
"GE04","giallo","muccheperse","post","day_10",0
"GE04","giallo","muccheperse","post","day_11",0
"GE04","giallo","muccheperse","post","day_12",1
"GE04","giallo","muccheperse","post","day_13",1
"GE04","giallo","muccheperse","post","day_14",1
"GE04","giallo","muccheperse","post","day_15",1
"GE04","giallo","muccheperse","post","day_16",2
"GE04","giallo","muccheperse","post","day_17",2
"GE04","giallo","muccheperse","post","day_18",4
"GE04","giallo","muccheperse","post","day_19",5
"GE04","giallo","muccheperse","post","day_20",7
"GE04","giallo","muccheperse","post","day_21",8
"GE04","giallo","muccheperse","post","day_22",8
"GE04","giallo","muccheperse","post","day_23",11
"GE04","giallo","muccheperse","post","day_24",13
"GE04","giallo","muccheperse","post","day_25",16
"GE04","giallo","muccheperse","post","day_26",19
"GE04","giallo","muccheperse","post","day_27",25
"GE04","giallo","muccheperse","post","day_28",25
"GE04","giallo","muccheperse","post","day_29",25
"GE04","giallo","muccheperse","post","day_30",26
"GE04","giallo","muccheperse","post","day_31",35
"GE04","giallo","muccheperse","post","day_32",42
"GE04","giallo","muccheperse","post","day_33",49
"GE04","giallo","muccheperse","post","day_34",53
"GE04","giallo","muccheperse","post","day_35",56
"GE04","giallo","muccheslider","post","day_0",1
"GE04","giallo","muccheslider","post","day_1",1
"GE04","giallo","muccheslider","post","day_2",1
"GE04","giallo","muccheslider","post","day_3",1
"GE04","giallo","muccheslider","post","day_4",1
"GE04","giallo","muccheslider","post","day_5",1
"GE04","giallo","muccheslider","post","day_6",1
"GE04","giallo","muccheslider","post","day_7",1
"GE04","giallo","muccheslider","post","day_8",3
"GE04","giallo","muccheslider","post","day_9",3
"GE04","giallo","muccheslider","post","day_10",3
"GE04","giallo","muccheslider","post","day_11",3
"GE04","giallo","muccheslider","post","day_12",3
"GE04","giallo","muccheslider","post","day_13",3
"GE04","giallo","muccheslider","post","day_14",3
"GE04","giallo","muccheslider","post","day_15",10
"GE04","giallo","muccheslider","post","day_16",10
"GE04","giallo","muccheslider","post","day_17",10
"GE04","giallo","muccheslider","post","day_18",10
"GE04","giallo","muccheslider","post","day_19",10
"GE04","giallo","muccheslider","post","day_20",10
"GE04","giallo","muccheslider","post","day_21",10
"GE04","giallo","muccheslider","post","day_22",22
"GE04","giallo","muccheslider","post","day_23",22
"GE04","giallo","muccheslider","post","day_24",22
"GE04","giallo","muccheslider","post","day_25",22
"GE04","giallo","muccheslider","post","day_26",22
"GE04","giallo","muccheslider","post","day_27",22
"GE04","giallo","muccheslider","post","day_28",22
"GE04","giallo","muccheslider","post","day_29",40
"GE04","giallo","muccheslider","post","day_30",40
"GE04","giallo","muccheslider","post","day_31",40
"GE04","giallo","muccheslider","post","day_32",40
"GE04","giallo","muccheslider","post","day_33",40
"GE04","giallo","muccheslider","post","day_34",40
"GE04","giallo","muccheslider","post","day_35",40
"GE04","rosa","capital","post","day_0",10
"GE04","rosa","capital","post","day_1",40
"GE04","rosa","capital","post","day_2",70
"GE04","rosa","capital","post","day_3",100
"GE04","rosa","capital","post","day_4",130
"GE04","rosa","capital","post","day_5",160
"GE04","rosa","capital","post","day_6",190
"GE04","rosa","capital","post","day_7",220
"GE04","rosa","capital","post","day_8",280
"GE04","rosa","capital","post","day_9",370
"GE04","rosa","capital","post","day_10",460
"GE04","rosa","capital","post","day_11",550
"GE04","rosa","capital","post","day_12",640
"GE04","rosa","capital","post","day_13",730
"GE04","rosa","capital","post","day_14",820
"GE04","rosa","capital","post","day_15",910
"GE04","rosa","capital","post","day_16",1030
"GE04","rosa","capital","post","day_17",1150
"GE04","rosa","capital","post","day_18",1270
"GE04","rosa","capital","post","day_19",1390
"GE04","rosa","capital","post","day_20",1510
"GE04","rosa","capital","post","day_21",1630
"GE04","rosa","capital","post","day_22",1750
"GE04","rosa","capital","post","day_23",1890
"GE04","rosa","capital","post","day_24",2030
"GE04","rosa","capital","post","day_25",2170
"GE04","rosa","capital","post","day_26",2270
"GE04","rosa","capital","post","day_27",2290
"GE04","rosa","capital","post","day_28",2310
"GE04","rosa","capital","post","day_29",2400
"GE04","rosa","capital","post","day_30",2540
"GE04","rosa","capital","post","day_31",2600
"GE04","rosa","capital","post","day_32",2620
"GE04","rosa","capital","post","day_33",2600
"GE04","rosa","capital","post","day_34",2580
"GE04","rosa","capital","post","day_35",2560
"GE04","rosa","ccr","post","day_0",0
"GE04","rosa","ccr","post","day_1",0
"GE04","rosa","ccr","post","day_2",0
"GE04","rosa","ccr","post","day_3",0
"GE04","rosa","ccr","post","day_4",0
"GE04","rosa","ccr","post","day_5",0
"GE04","rosa","ccr","post","day_6",0
"GE04","rosa","ccr","post","day_7",0
"GE04","rosa","ccr","post","day_8",10
"GE04","rosa","ccr","post","day_9",10
"GE04","rosa","ccr","post","day_10",10
"GE04","rosa","ccr","post","day_11",10
"GE04","rosa","ccr","post","day_12",10
"GE04","rosa","ccr","post","day_13",10
"GE04","rosa","ccr","post","day_14",10
"GE04","rosa","ccr","post","day_15",20
"GE04","rosa","ccr","post","day_16",20
"GE04","rosa","ccr","post","day_17",20
"GE04","rosa","ccr","post","day_18",20
"GE04","rosa","ccr","post","day_19",20
"GE04","rosa","ccr","post","day_20",20
"GE04","rosa","ccr","post","day_21",20
"GE04","rosa","ccr","post","day_22",40
"GE04","rosa","ccr","post","day_23",40
"GE04","rosa","ccr","post","day_24",40
"GE04","rosa","ccr","post","day_25",40
"GE04","rosa","ccr","post","day_26",40
"GE04","rosa","ccr","post","day_27",40
"GE04","rosa","ccr","post","day_28",40
"GE04","rosa","ccr","post","day_29",50
"GE04","rosa","ccr","post","day_30",50
"GE04","rosa","ccr","post","day_31",50
"GE04","rosa","ccr","post","day_32",50
"GE04","rosa","ccr","post","day_33",50
"GE04","rosa","ccr","post","day_34",50
"GE04","rosa","ccr","post","day_35",50
"GE04","rosa","daysurvived","post","day_0",0
"GE04","rosa","daysurvived","post","day_1",1
"GE04","rosa","daysurvived","post","day_2",2
"GE04","rosa","daysurvived","post","day_3",3
"GE04","rosa","daysurvived","post","day_4",4
"GE04","rosa","daysurvived","post","day_5",5
"GE04","rosa","daysurvived","post","day_6",6
"GE04","rosa","daysurvived","post","day_7",7
"GE04","rosa","daysurvived","post","day_8",8
"GE04","rosa","daysurvived","post","day_9",9
"GE04","rosa","daysurvived","post","day_10",10
"GE04","rosa","daysurvived","post","day_11",11
"GE04","rosa","daysurvived","post","day_12",12
"GE04","rosa","daysurvived","post","day_13",13
"GE04","rosa","daysurvived","post","day_14",14
"GE04","rosa","daysurvived","post","day_15",15
"GE04","rosa","daysurvived","post","day_16",16
"GE04","rosa","daysurvived","post","day_17",17
"GE04","rosa","daysurvived","post","day_18",18
"GE04","rosa","daysurvived","post","day_19",19
"GE04","rosa","daysurvived","post","day_20",20
"GE04","rosa","daysurvived","post","day_21",21
"GE04","rosa","daysurvived","post","day_22",22
"GE04","rosa","daysurvived","post","day_23",23
"GE04","rosa","daysurvived","post","day_24",24
"GE04","rosa","daysurvived","post","day_25",25
"GE04","rosa","daysurvived","post","day_26",26
"GE04","rosa","daysurvived","post","day_27",27
"GE04","rosa","daysurvived","post","day_28",28
"GE04","rosa","daysurvived","post","day_29",29
"GE04","rosa","daysurvived","post","day_30",30
"GE04","rosa","daysurvived","post","day_31",31
"GE04","rosa","daysurvived","post","day_32",32
"GE04","rosa","daysurvived","post","day_33",33
"GE04","rosa","daysurvived","post","day_34",34
"GE04","rosa","daysurvived","post","day_35",35
"GE04","rosa","energiaaquisita","post","day_0",0
"GE04","rosa","energiaaquisita","post","day_1",40
"GE04","rosa","energiaaquisita","post","day_2",80
"GE04","rosa","energiaaquisita","post","day_3",120
"GE04","rosa","energiaaquisita","post","day_4",160
"GE04","rosa","energiaaquisita","post","day_5",200
"GE04","rosa","energiaaquisita","post","day_6",240
"GE04","rosa","energiaaquisita","post","day_7",280
"GE04","rosa","energiaaquisita","post","day_8",400
"GE04","rosa","energiaaquisita","post","day_9",520
"GE04","rosa","energiaaquisita","post","day_10",640
"GE04","rosa","energiaaquisita","post","day_11",760
"GE04","rosa","energiaaquisita","post","day_12",880
"GE04","rosa","energiaaquisita","post","day_13",1000
"GE04","rosa","energiaaquisita","post","day_14",1120
"GE04","rosa","energiaaquisita","post","day_15",1280
"GE04","rosa","energiaaquisita","post","day_16",1440
"GE04","rosa","energiaaquisita","post","day_17",1600
"GE04","rosa","energiaaquisita","post","day_18",1760
"GE04","rosa","energiaaquisita","post","day_19",1920
"GE04","rosa","energiaaquisita","post","day_20",2080
"GE04","rosa","energiaaquisita","post","day_21",2240
"GE04","rosa","energiaaquisita","post","day_22",2480
"GE04","rosa","energiaaquisita","post","day_23",2680
"GE04","rosa","energiaaquisita","post","day_24",2880
"GE04","rosa","energiaaquisita","post","day_25",3080
"GE04","rosa","energiaaquisita","post","day_26",3240
"GE04","rosa","energiaaquisita","post","day_27",3320
"GE04","rosa","energiaaquisita","post","day_28",3400
"GE04","rosa","energiaaquisita","post","day_29",3640
"GE04","rosa","energiaaquisita","post","day_30",3840
"GE04","rosa","energiaaquisita","post","day_31",3960
"GE04","rosa","energiaaquisita","post","day_32",4040
"GE04","rosa","energiaaquisita","post","day_33",4080
"GE04","rosa","energiaaquisita","post","day_34",4120
"GE04","rosa","energiaaquisita","post","day_35",4160
"GE04","rosa","giornaliero","post","day_0",0
"GE04","rosa","giornaliero","post","day_1",40
"GE04","rosa","giornaliero","post","day_2",40
"GE04","rosa","giornaliero","post","day_3",40
"GE04","rosa","giornaliero","post","day_4",40
"GE04","rosa","giornaliero","post","day_5",40
"GE04","rosa","giornaliero","post","day_6",40
"GE04","rosa","giornaliero","post","day_7",40
"GE04","rosa","giornaliero","post","day_8",120
"GE04","rosa","giornaliero","post","day_9",120
"GE04","rosa","giornaliero","post","day_10",120
"GE04","rosa","giornaliero","post","day_11",120
"GE04","rosa","giornaliero","post","day_12",120
"GE04","rosa","giornaliero","post","day_13",120
"GE04","rosa","giornaliero","post","day_14",120
"GE04","rosa","giornaliero","post","day_15",160
"GE04","rosa","giornaliero","post","day_16",160
"GE04","rosa","giornaliero","post","day_17",160
"GE04","rosa","giornaliero","post","day_18",160
"GE04","rosa","giornaliero","post","day_19",160
"GE04","rosa","giornaliero","post","day_20",160
"GE04","rosa","giornaliero","post","day_21",160
"GE04","rosa","giornaliero","post","day_22",240
"GE04","rosa","giornaliero","post","day_23",200
"GE04","rosa","giornaliero","post","day_24",200
"GE04","rosa","giornaliero","post","day_25",200
"GE04","rosa","giornaliero","post","day_26",160
"GE04","rosa","giornaliero","post","day_27",80
"GE04","rosa","giornaliero","post","day_28",80
"GE04","rosa","giornaliero","post","day_29",240
"GE04","rosa","giornaliero","post","day_30",200
"GE04","rosa","giornaliero","post","day_31",120
"GE04","rosa","giornaliero","post","day_32",80
"GE04","rosa","giornaliero","post","day_33",40
"GE04","rosa","giornaliero","post","day_34",40
"GE04","rosa","giornaliero","post","day_35",40
"GE04","rosa","mucche","post","day_0",1
"GE04","rosa","mucche","post","day_1",1
"GE04","rosa","mucche","post","day_2",1
"GE04","rosa","mucche","post","day_3",1
"GE04","rosa","mucche","post","day_4",1
"GE04","rosa","mucche","post","day_5",1
"GE04","rosa","mucche","post","day_6",1
"GE04","rosa","mucche","post","day_7",1
"GE04","rosa","mucche","post","day_8",3
"GE04","rosa","mucche","post","day_9",3
"GE04","rosa","mucche","post","day_10",3
"GE04","rosa","mucche","post","day_11",3
"GE04","rosa","mucche","post","day_12",3
"GE04","rosa","mucche","post","day_13",3
"GE04","rosa","mucche","post","day_14",3
"GE04","rosa","mucche","post","day_15",4
"GE04","rosa","mucche","post","day_16",4
"GE04","rosa","mucche","post","day_17",4
"GE04","rosa","mucche","post","day_18",4
"GE04","rosa","mucche","post","day_19",4
"GE04","rosa","mucche","post","day_20",4
"GE04","rosa","mucche","post","day_21",4
"GE04","rosa","mucche","post","day_22",6
"GE04","rosa","mucche","post","day_23",5
"GE04","rosa","mucche","post","day_24",5
"GE04","rosa","mucche","post","day_25",5
"GE04","rosa","mucche","post","day_26",4
"GE04","rosa","mucche","post","day_27",2
"GE04","rosa","mucche","post","day_28",2
"GE04","rosa","mucche","post","day_29",6
"GE04","rosa","mucche","post","day_30",5
"GE04","rosa","mucche","post","day_31",3
"GE04","rosa","mucche","post","day_32",2
"GE04","rosa","mucche","post","day_33",1
"GE04","rosa","mucche","post","day_34",1
"GE04","rosa","mucche","post","day_35",1
"GE04","rosa","muccheperse","post","day_0",0
"GE04","rosa","muccheperse","post","day_1",0
"GE04","rosa","muccheperse","post","day_2",0
"GE04","rosa","muccheperse","post","day_3",0
"GE04","rosa","muccheperse","post","day_4",0
"GE04","rosa","muccheperse","post","day_5",0
"GE04","rosa","muccheperse","post","day_6",0
"GE04","rosa","muccheperse","post","day_7",0
"GE04","rosa","muccheperse","post","day_8",0
"GE04","rosa","muccheperse","post","day_9",0
"GE04","rosa","muccheperse","post","day_10",0
"GE04","rosa","muccheperse","post","day_11",0
"GE04","rosa","muccheperse","post","day_12",0
"GE04","rosa","muccheperse","post","day_13",0
"GE04","rosa","muccheperse","post","day_14",0
"GE04","rosa","muccheperse","post","day_15",0
"GE04","rosa","muccheperse","post","day_16",0
"GE04","rosa","muccheperse","post","day_17",0
"GE04","rosa","muccheperse","post","day_18",0
"GE04","rosa","muccheperse","post","day_19",0
"GE04","rosa","muccheperse","post","day_20",0
"GE04","rosa","muccheperse","post","day_21",0
"GE04","rosa","muccheperse","post","day_22",0
"GE04","rosa","muccheperse","post","day_23",1
"GE04","rosa","muccheperse","post","day_24",1
"GE04","rosa","muccheperse","post","day_25",1
"GE04","rosa","muccheperse","post","day_26",2
"GE04","rosa","muccheperse","post","day_27",4
"GE04","rosa","muccheperse","post","day_28",4
"GE04","rosa","muccheperse","post","day_29",4
"GE04","rosa","muccheperse","post","day_30",5
"GE04","rosa","muccheperse","post","day_31",7
"GE04","rosa","muccheperse","post","day_32",8
"GE04","rosa","muccheperse","post","day_33",9
"GE04","rosa","muccheperse","post","day_34",9
"GE04","rosa","muccheperse","post","day_35",9
"GE04","rosa","muccheslider","post","day_0",1
"GE04","rosa","muccheslider","post","day_1",1
"GE04","rosa","muccheslider","post","day_2",1
"GE04","rosa","muccheslider","post","day_3",1
"GE04","rosa","muccheslider","post","day_4",1
"GE04","rosa","muccheslider","post","day_5",1
"GE04","rosa","muccheslider","post","day_6",1
"GE04","rosa","muccheslider","post","day_7",1
"GE04","rosa","muccheslider","post","day_8",3
"GE04","rosa","muccheslider","post","day_9",3
"GE04","rosa","muccheslider","post","day_10",3
"GE04","rosa","muccheslider","post","day_11",3
"GE04","rosa","muccheslider","post","day_12",3
"GE04","rosa","muccheslider","post","day_13",3
"GE04","rosa","muccheslider","post","day_14",3
"GE04","rosa","muccheslider","post","day_15",4
"GE04","rosa","muccheslider","post","day_16",4
"GE04","rosa","muccheslider","post","day_17",4
"GE04","rosa","muccheslider","post","day_18",4
"GE04","rosa","muccheslider","post","day_19",4
"GE04","rosa","muccheslider","post","day_20",4
"GE04","rosa","muccheslider","post","day_21",4
"GE04","rosa","muccheslider","post","day_22",6
"GE04","rosa","muccheslider","post","day_23",6
"GE04","rosa","muccheslider","post","day_24",6
"GE04","rosa","muccheslider","post","day_25",6
"GE04","rosa","muccheslider","post","day_26",6
"GE04","rosa","muccheslider","post","day_27",6
"GE04","rosa","muccheslider","post","day_28",6
"GE04","rosa","muccheslider","post","day_29",6
"GE04","rosa","muccheslider","post","day_30",6
"GE04","rosa","muccheslider","post","day_31",6
"GE04","rosa","muccheslider","post","day_32",6
"GE04","rosa","muccheslider","post","day_33",6
"GE04","rosa","muccheslider","post","day_34",6
"GE04","rosa","muccheslider","post","day_35",6
"GE04","rosso","capital","post","day_0",10
"GE04","rosso","capital","post","day_1",40
"GE04","rosso","capital","post","day_2",70
"GE04","rosso","capital","post","day_3",100
"GE04","rosso","capital","post","day_4",130
"GE04","rosso","capital","post","day_5",160
"GE04","rosso","capital","post","day_6",190
"GE04","rosso","capital","post","day_7",220
"GE04","rosso","capital","post","day_8",330
"GE04","rosso","capital","post","day_9",480
"GE04","rosso","capital","post","day_10",630
"GE04","rosso","capital","post","day_11",740
"GE04","rosso","capital","post","day_12",850
"GE04","rosso","capital","post","day_13",880
"GE04","rosso","capital","post","day_14",910
"GE04","rosso","capital","post","day_15",990
"GE04","rosso","capital","post","day_16",1110
"GE04","rosso","capital","post","day_17",1190
"GE04","rosso","capital","post","day_18",1230
"GE04","rosso","capital","post","day_19",1270
"GE04","rosso","capital","post","day_20",1310
"GE04","rosso","capital","post","day_21",1270
"GE04","rosso","capital","post","day_22",1540
"GE04","rosso","capital","post","day_23",1960
"GE04","rosso","capital","post","day_24",2330
"GE04","rosso","capital","post","day_25",2590
"GE04","rosso","capital","post","day_26",2730
"GE04","rosso","capital","post","day_27",2710
"GE04","rosso","capital","post","day_28",2690
"GE04","rosso","capital","post","day_29",2690
"GE04","rosso","capital","post","day_30",2780
"GE04","rosso","capital","post","day_31",2790
"GE04","rosso","capital","post","day_32",2760
"GE04","rosso","capital","post","day_33",2730
"GE04","rosso","capital","post","day_34",2700
"GE04","rosso","capital","post","day_35",2670
"GE04","rosso","ccr","post","day_0",0
"GE04","rosso","ccr","post","day_1",0
"GE04","rosso","ccr","post","day_2",0
"GE04","rosso","ccr","post","day_3",0
"GE04","rosso","ccr","post","day_4",0
"GE04","rosso","ccr","post","day_5",0
"GE04","rosso","ccr","post","day_6",0
"GE04","rosso","ccr","post","day_7",0
"GE04","rosso","ccr","post","day_8",0
"GE04","rosso","ccr","post","day_9",0
"GE04","rosso","ccr","post","day_10",0
"GE04","rosso","ccr","post","day_11",0
"GE04","rosso","ccr","post","day_12",0
"GE04","rosso","ccr","post","day_13",0
"GE04","rosso","ccr","post","day_14",0
"GE04","rosso","ccr","post","day_15",20
"GE04","rosso","ccr","post","day_16",20
"GE04","rosso","ccr","post","day_17",20
"GE04","rosso","ccr","post","day_18",20
"GE04","rosso","ccr","post","day_19",20
"GE04","rosso","ccr","post","day_20",20
"GE04","rosso","ccr","post","day_21",20
"GE04","rosso","ccr","post","day_22",10
"GE04","rosso","ccr","post","day_23",10
"GE04","rosso","ccr","post","day_24",10
"GE04","rosso","ccr","post","day_25",10
"GE04","rosso","ccr","post","day_26",10
"GE04","rosso","ccr","post","day_27",10
"GE04","rosso","ccr","post","day_28",10
"GE04","rosso","ccr","post","day_29",90
"GE04","rosso","ccr","post","day_30",90
"GE04","rosso","ccr","post","day_31",90
"GE04","rosso","ccr","post","day_32",90
"GE04","rosso","ccr","post","day_33",90
