"turn","color","output","condition","time","score"
"BR04","giallo","capital","post","15",290
"BR04","giallo","capital","post","16",530
"BR04","giallo","capital","post","17",770
"BR04","giallo","capital","post","18",970
"BR04","giallo","capital","post","19",1090
"BR04","giallo","capital","post","20",1130
"BR04","giallo","capital","post","21",1170
"BR04","giallo","capital","post","22",1550
"BR04","giallo","capital","post","23",2220
"BR04","giallo","capital","post","24",2080
"BR04","giallo","capital","post","25",1730
"BR04","giallo","capital","post","26",1300
"BR04","giallo","capital","post","27",840
"BR04","giallo","capital","post","28",340
"BR04","giallo","ccr","post","0",0
"BR04","giallo","ccr","post","1",0
"BR04","giallo","ccr","post","2",0
"BR04","giallo","ccr","post","3",0
"BR04","giallo","ccr","post","4",0
"BR04","giallo","ccr","post","5",0
"BR04","giallo","ccr","post","6",0
"BR04","giallo","ccr","post","7",0
"BR04","giallo","ccr","post","8",180
"BR04","giallo","ccr","post","9",180
"BR04","giallo","ccr","post","10",180
"BR04","giallo","ccr","post","11",180
"BR04","giallo","ccr","post","12",180
"BR04","giallo","ccr","post","13",180
"BR04","giallo","ccr","post","14",180
"BR04","giallo","ccr","post","15",580
"BR04","giallo","ccr","post","16",580
"BR04","giallo","ccr","post","17",580
"BR04","giallo","ccr","post","18",580
"BR04","giallo","ccr","post","19",580
"BR04","giallo","ccr","post","20",580
"BR04","giallo","ccr","post","21",580
"BR04","giallo","ccr","post","22",650
"BR04","giallo","ccr","post","23",650
"BR04","giallo","ccr","post","24",650
"BR04","giallo","ccr","post","25",650
"BR04","giallo","ccr","post","26",650
"BR04","giallo","ccr","post","27",650
"BR04","giallo","ccr","post","28",650
"BR04","giallo","daysurvived","post","0",0
"BR04","giallo","daysurvived","post","1",1
"BR04","giallo","daysurvived","post","2",2
"BR04","giallo","daysurvived","post","3",3
"BR04","giallo","daysurvived","post","4",4
"BR04","giallo","daysurvived","post","5",5
"BR04","giallo","daysurvived","post","6",6
"BR04","giallo","daysurvived","post","7",7
"BR04","giallo","daysurvived","post","8",8
"BR04","giallo","daysurvived","post","9",9
"BR04","giallo","daysurvived","post","10",10
"BR04","giallo","daysurvived","post","11",11
"BR04","giallo","daysurvived","post","12",12
"BR04","giallo","daysurvived","post","13",13
"BR04","giallo","daysurvived","post","14",14
"BR04","giallo","daysurvived","post","15",15
"BR04","giallo","daysurvived","post","16",16
"BR04","giallo","daysurvived","post","17",17
"BR04","giallo","daysurvived","post","18",18
"BR04","giallo","daysurvived","post","19",19
"BR04","giallo","daysurvived","post","20",20
"BR04","giallo","daysurvived","post","21",21
"BR04","giallo","daysurvived","post","22",22
"BR04","giallo","daysurvived","post","23",23
"BR04","giallo","daysurvived","post","24",24
"BR04","giallo","daysurvived","post","25",25
"BR04","giallo","daysurvived","post","26",26
"BR04","giallo","daysurvived","post","27",27
"BR04","giallo","daysurvived","post","28",28
"BR04","giallo","energiaaquisita","post","0",0
"BR04","giallo","energiaaquisita","post","1",40
"BR04","giallo","energiaaquisita","post","2",80
"BR04","giallo","energiaaquisita","post","3",120
"BR04","giallo","energiaaquisita","post","4",160
"BR04","giallo","energiaaquisita","post","5",200
"BR04","giallo","energiaaquisita","post","6",240
"BR04","giallo","energiaaquisita","post","7",280
"BR04","giallo","energiaaquisita","post","8",440
"BR04","giallo","energiaaquisita","post","9",600
"BR04","giallo","energiaaquisita","post","10",760
"BR04","giallo","energiaaquisita","post","11",920
"BR04","giallo","energiaaquisita","post","12",1040
"BR04","giallo","energiaaquisita","post","13",1160
"BR04","giallo","energiaaquisita","post","14",1240
"BR04","giallo","energiaaquisita","post","15",1560
"BR04","giallo","energiaaquisita","post","16",1880
"BR04","giallo","energiaaquisita","post","17",2200
"BR04","giallo","energiaaquisita","post","18",2480
"BR04","giallo","energiaaquisita","post","19",2680
"BR04","giallo","energiaaquisita","post","20",2800
"BR04","giallo","energiaaquisita","post","21",2920
"BR04","giallo","energiaaquisita","post","22",4920
"BR04","giallo","energiaaquisita","post","23",6090
"BR04","giallo","energiaaquisita","post","24",6450
"BR04","giallo","energiaaquisita","post","25",6600
"BR04","giallo","energiaaquisita","post","26",6670
"BR04","giallo","energiaaquisita","post","27",6710
"BR04","giallo","energiaaquisita","post","28",6710
"BR04","giallo","giornaliero","post","0",0
"BR04","giallo","giornaliero","post","1",40
"BR04","giallo","giornaliero","post","2",40
"BR04","giallo","giornaliero","post","3",40
"BR04","giallo","giornaliero","post","4",40
"BR04","giallo","giornaliero","post","5",40
"BR04","giallo","giornaliero","post","6",40
"BR04","giallo","giornaliero","post","7",40
"BR04","giallo","giornaliero","post","8",160
"BR04","giallo","giornaliero","post","9",160
"BR04","giallo","giornaliero","post","10",160
"BR04","giallo","giornaliero","post","11",160
"BR04","giallo","giornaliero","post","12",120
"BR04","giallo","giornaliero","post","13",120
"BR04","giallo","giornaliero","post","14",80
"BR04","giallo","giornaliero","post","15",320
"BR04","giallo","giornaliero","post","16",320
"BR04","giallo","giornaliero","post","17",320
"BR04","giallo","giornaliero","post","18",280
"BR04","giallo","giornaliero","post","19",200
"BR04","giallo","giornaliero","post","20",120
"BR04","giallo","giornaliero","post","21",120
"BR04","giallo","giornaliero","post","22",2000
"BR04","giallo","giornaliero","post","23",1170
"BR04","giallo","giornaliero","post","24",360
"BR04","giallo","giornaliero","post","25",150
"BR04","giallo","giornaliero","post","26",70
"BR04","giallo","giornaliero","post","27",40
"BR04","giallo","giornaliero","post","28",0
"BR04","giallo","mucche","post","0",1
"BR04","giallo","mucche","post","1",1
"BR04","giallo","mucche","post","2",1
"BR04","giallo","mucche","post","3",1
"BR04","giallo","mucche","post","4",1
"BR04","giallo","mucche","post","5",1
"BR04","giallo","mucche","post","6",1
"BR04","giallo","mucche","post","7",1
"BR04","giallo","mucche","post","8",4
"BR04","giallo","mucche","post","9",4
"BR04","giallo","mucche","post","10",4
"BR04","giallo","mucche","post","11",4
"BR04","giallo","mucche","post","12",3
"BR04","giallo","mucche","post","13",3
"BR04","giallo","mucche","post","14",2
"BR04","giallo","mucche","post","15",8
"BR04","giallo","mucche","post","16",8
"BR04","giallo","mucche","post","17",8
"BR04","giallo","mucche","post","18",7
"BR04","giallo","mucche","post","19",5
"BR04","giallo","mucche","post","20",3
"BR04","giallo","mucche","post","21",3
"BR04","giallo","mucche","post","22",50
"BR04","giallo","mucche","post","23",33
"BR04","giallo","mucche","post","24",10
"BR04","giallo","mucche","post","25",4
"BR04","giallo","mucche","post","26",2
"BR04","giallo","mucche","post","27",1
"BR04","giallo","mucche","post","28",0
"BR04","giallo","muccheperse","post","0",0
"BR04","giallo","muccheperse","post","1",0
"BR04","giallo","muccheperse","post","2",0
"BR04","giallo","muccheperse","post","3",0
"BR04","giallo","muccheperse","post","4",0
"BR04","giallo","muccheperse","post","5",0
"BR04","giallo","muccheperse","post","6",0
"BR04","giallo","muccheperse","post","7",0
"BR04","giallo","muccheperse","post","8",0
"BR04","giallo","muccheperse","post","9",0
"BR04","giallo","muccheperse","post","10",0
"BR04","giallo","muccheperse","post","11",0
"BR04","giallo","muccheperse","post","12",1
"BR04","giallo","muccheperse","post","13",1
"BR04","giallo","muccheperse","post","14",2
"BR04","giallo","muccheperse","post","15",2
"BR04","giallo","muccheperse","post","16",2
"BR04","giallo","muccheperse","post","17",2
"BR04","giallo","muccheperse","post","18",3
"BR04","giallo","muccheperse","post","19",5
"BR04","giallo","muccheperse","post","20",7
"BR04","giallo","muccheperse","post","21",7
"BR04","giallo","muccheperse","post","22",7
"BR04","giallo","muccheperse","post","23",24
"BR04","giallo","muccheperse","post","24",47
"BR04","giallo","muccheperse","post","25",53
"BR04","giallo","muccheperse","post","26",55
"BR04","giallo","muccheperse","post","27",56
"BR04","giallo","muccheperse","post","28",57
"BR04","giallo","muccheslider","post","0",1
"BR04","giallo","muccheslider","post","1",1
"BR04","giallo","muccheslider","post","2",1
"BR04","giallo","muccheslider","post","3",1
"BR04","giallo","muccheslider","post","4",1
"BR04","giallo","muccheslider","post","5",1
"BR04","giallo","muccheslider","post","6",1
"BR04","giallo","muccheslider","post","7",1
"BR04","giallo","muccheslider","post","8",4
"BR04","giallo","muccheslider","post","9",4
"BR04","giallo","muccheslider","post","10",4
"BR04","giallo","muccheslider","post","11",4
"BR04","giallo","muccheslider","post","12",4
"BR04","giallo","muccheslider","post","13",4
"BR04","giallo","muccheslider","post","14",4
"BR04","giallo","muccheslider","post","15",8
"BR04","giallo","muccheslider","post","16",8
"BR04","giallo","muccheslider","post","17",8
"BR04","giallo","muccheslider","post","18",8
"BR04","giallo","muccheslider","post","19",8
"BR04","giallo","muccheslider","post","20",8
"BR04","giallo","muccheslider","post","21",8
"BR04","giallo","muccheslider","post","22",50
"BR04","giallo","muccheslider","post","23",50
"BR04","giallo","muccheslider","post","24",50
"BR04","giallo","muccheslider","post","25",50
"BR04","giallo","muccheslider","post","26",50
"BR04","giallo","muccheslider","post","27",50
"BR04","giallo","muccheslider","post","28",50
"BR04","rosa","capital","post","0",10
"BR04","rosa","capital","post","1",40
"BR04","rosa","capital","post","2",70
"BR04","rosa","capital","post","3",100
"BR04","rosa","capital","post","4",130
"BR04","rosa","capital","post","5",160
"BR04","rosa","capital","post","6",190
"BR04","rosa","capital","post","7",220
"BR04","rosa","capital","post","8",340
"BR04","rosa","capital","post","9",520
"BR04","rosa","capital","post","10",700
"BR04","rosa","capital","post","11",840
"BR04","rosa","capital","post","12",940
"BR04","rosa","capital","post","13",1040
"BR04","rosa","capital","post","14",1140
"BR04","rosa","capital","post","15",1200
"BR04","rosa","capital","post","16",1260
"BR04","rosa","capital","post","17",1320
"BR04","rosa","capital","post","18",1380
"BR04","rosa","capital","post","19",1440
"BR04","rosa","capital","post","20",1460
"BR04","rosa","capital","post","21",1480
"BR04","rosa","capital","post","22",2020
"BR04","rosa","capital","post","23",2570
"BR04","rosa","capital","post","24",2590
"BR04","rosa","capital","post","25",2530
"BR04","rosa","capital","post","26",2330
"BR04","rosa","capital","post","27",2120
"BR04","rosa","capital","post","28",1880
"BR04","rosa","ccr","post","0",0
"BR04","rosa","ccr","post","1",0
"BR04","rosa","ccr","post","2",0
"BR04","rosa","ccr","post","3",0
"BR04","rosa","ccr","post","4",0
"BR04","rosa","ccr","post","5",0
"BR04","rosa","ccr","post","6",0
"BR04","rosa","ccr","post","7",0
"BR04","rosa","ccr","post","8",10
"BR04","rosa","ccr","post","9",10
"BR04","rosa","ccr","post","10",10
"BR04","rosa","ccr","post","11",10
"BR04","rosa","ccr","post","12",10
"BR04","rosa","ccr","post","13",10
"BR04","rosa","ccr","post","14",10
"BR04","rosa","ccr","post","15",0
"BR04","rosa","ccr","post","16",0
"BR04","rosa","ccr","post","17",0
"BR04","rosa","ccr","post","18",0
"BR04","rosa","ccr","post","19",0
"BR04","rosa","ccr","post","20",0
"BR04","rosa","ccr","post","21",0
"BR04","rosa","ccr","post","22",30
"BR04","rosa","ccr","post","23",30
"BR04","rosa","ccr","post","24",30
"BR04","rosa","ccr","post","25",30
"BR04","rosa","ccr","post","26",30
"BR04","rosa","ccr","post","27",30
"BR04","rosa","ccr","post","28",30
"BR04","rosa","daysurvived","post","0",0
"BR04","rosa","daysurvived","post","1",1
"BR04","rosa","daysurvived","post","2",2
"BR04","rosa","daysurvived","post","3",3
"BR04","rosa","daysurvived","post","4",4
"BR04","rosa","daysurvived","post","5",5
"BR04","rosa","daysurvived","post","6",6
"BR04","rosa","daysurvived","post","7",7
"BR04","rosa","daysurvived","post","8",8
"BR04","rosa","daysurvived","post","9",9
"BR04","rosa","daysurvived","post","10",10
"BR04","rosa","daysurvived","post","11",11
"BR04","rosa","daysurvived","post","12",12
"BR04","rosa","daysurvived","post","13",13
"BR04","rosa","daysurvived","post","14",14
"BR04","rosa","daysurvived","post","15",15
"BR04","rosa","daysurvived","post","16",16
"BR04","rosa","daysurvived","post","17",17
"BR04","rosa","daysurvived","post","18",18
"BR04","rosa","daysurvived","post","19",19
"BR04","rosa","daysurvived","post","20",20
"BR04","rosa","daysurvived","post","21",21
"BR04","rosa","daysurvived","post","22",22
"BR04","rosa","daysurvived","post","23",23
"BR04","rosa","daysurvived","post","24",24
"BR04","rosa","daysurvived","post","25",25
"BR04","rosa","daysurvived","post","26",26
"BR04","rosa","daysurvived","post","27",27
"BR04","rosa","daysurvived","post","28",28
"BR04","rosa","energiaaquisita","post","0",0
"BR04","rosa","energiaaquisita","post","1",40
"BR04","rosa","energiaaquisita","post","2",80
"BR04","rosa","energiaaquisita","post","3",120
"BR04","rosa","energiaaquisita","post","4",160
"BR04","rosa","energiaaquisita","post","5",200
"BR04","rosa","energiaaquisita","post","6",240
"BR04","rosa","energiaaquisita","post","7",280
"BR04","rosa","energiaaquisita","post","8",520
"BR04","rosa","energiaaquisita","post","9",760
"BR04","rosa","energiaaquisita","post","10",1000
"BR04","rosa","energiaaquisita","post","11",1200
"BR04","rosa","energiaaquisita","post","12",1360
"BR04","rosa","energiaaquisita","post","13",1520
"BR04","rosa","energiaaquisita","post","14",1680
"BR04","rosa","energiaaquisita","post","15",1760
"BR04","rosa","energiaaquisita","post","16",1840
"BR04","rosa","energiaaquisita","post","17",1920
"BR04","rosa","energiaaquisita","post","18",2000
"BR04","rosa","energiaaquisita","post","19",2080
"BR04","rosa","energiaaquisita","post","20",2120
"BR04","rosa","energiaaquisita","post","21",2160
"BR04","rosa","energiaaquisita","post","22",3280
"BR04","rosa","energiaaquisita","post","23",4110
"BR04","rosa","energiaaquisita","post","24",4410
"BR04","rosa","energiaaquisita","post","25",4630
"BR04","rosa","energiaaquisita","post","26",4710
"BR04","rosa","energiaaquisita","post","27",4780
"BR04","rosa","energiaaquisita","post","28",4820
"BR04","rosa","giornaliero","post","0",0
"BR04","rosa","giornaliero","post","1",40
"BR04","rosa","giornaliero","post","2",40
"BR04","rosa","giornaliero","post","3",40
"BR04","rosa","giornaliero","post","4",40
"BR04","rosa","giornaliero","post","5",40
"BR04","rosa","giornaliero","post","6",40
"BR04","rosa","giornaliero","post","7",40
"BR04","rosa","giornaliero","post","8",240
"BR04","rosa","giornaliero","post","9",240
"BR04","rosa","giornaliero","post","10",240
"BR04","rosa","giornaliero","post","11",200
"BR04","rosa","giornaliero","post","12",160
"BR04","rosa","giornaliero","post","13",160
"BR04","rosa","giornaliero","post","14",160
"BR04","rosa","giornaliero","post","15",80
"BR04","rosa","giornaliero","post","16",80
"BR04","rosa","giornaliero","post","17",80
"BR04","rosa","giornaliero","post","18",80
"BR04","rosa","giornaliero","post","19",80
"BR04","rosa","giornaliero","post","20",40
"BR04","rosa","giornaliero","post","21",40
"BR04","rosa","giornaliero","post","22",1120
"BR04","rosa","giornaliero","post","23",830
"BR04","rosa","giornaliero","post","24",300
"BR04","rosa","giornaliero","post","25",220
"BR04","rosa","giornaliero","post","26",80
"BR04","rosa","giornaliero","post","27",70
"BR04","rosa","giornaliero","post","28",40
"BR04","rosa","mucche","post","0",1
"BR04","rosa","mucche","post","1",1
"BR04","rosa","mucche","post","2",1
"BR04","rosa","mucche","post","3",1
"BR04","rosa","mucche","post","4",1
"BR04","rosa","mucche","post","5",1
"BR04","rosa","mucche","post","6",1
"BR04","rosa","mucche","post","7",1
"BR04","rosa","mucche","post","8",6
"BR04","rosa","mucche","post","9",6
"BR04","rosa","mucche","post","10",6
"BR04","rosa","mucche","post","11",5
"BR04","rosa","mucche","post","12",4
"BR04","rosa","mucche","post","13",4
"BR04","rosa","mucche","post","14",4
"BR04","rosa","mucche","post","15",2
"BR04","rosa","mucche","post","16",2
"BR04","rosa","mucche","post","17",2
"BR04","rosa","mucche","post","18",2
"BR04","rosa","mucche","post","19",2
"BR04","rosa","mucche","post","20",1
"BR04","rosa","mucche","post","21",1
"BR04","rosa","mucche","post","22",28
"BR04","rosa","mucche","post","23",21
"BR04","rosa","mucche","post","24",10
"BR04","rosa","mucche","post","25",6
"BR04","rosa","mucche","post","26",2
"BR04","rosa","mucche","post","27",2
"BR04","rosa","mucche","post","28",1
"BR04","rosa","muccheperse","post","0",0
"BR04","rosa","muccheperse","post","1",0
"BR04","rosa","muccheperse","post","2",0
"BR04","rosa","muccheperse","post","3",0
"BR04","rosa","muccheperse","post","4",0
"BR04","rosa","muccheperse","post","5",0
"BR04","rosa","muccheperse","post","6",0
"BR04","rosa","muccheperse","post","7",0
"BR04","rosa","muccheperse","post","8",0
"BR04","rosa","muccheperse","post","9",0
"BR04","rosa","muccheperse","post","10",0
"BR04","rosa","muccheperse","post","11",1
"BR04","rosa","muccheperse","post","12",2
"BR04","rosa","muccheperse","post","13",2
"BR04","rosa","muccheperse","post","14",2
"BR04","rosa","muccheperse","post","15",2
"BR04","rosa","muccheperse","post","16",2
"BR04","rosa","muccheperse","post","17",2
"BR04","rosa","muccheperse","post","18",2
"BR04","rosa","muccheperse","post","19",2
"BR04","rosa","muccheperse","post","20",3
"BR04","rosa","muccheperse","post","21",3
"BR04","rosa","muccheperse","post","22",3
"BR04","rosa","muccheperse","post","23",10
"BR04","rosa","muccheperse","post","24",21
"BR04","rosa","muccheperse","post","25",25
"BR04","rosa","muccheperse","post","26",29
"BR04","rosa","muccheperse","post","27",29
"BR04","rosa","muccheperse","post","28",30
"BR04","rosa","muccheslider","post","0",1
"BR04","rosa","muccheslider","post","1",1
"BR04","rosa","muccheslider","post","2",1
"BR04","rosa","muccheslider","post","3",1
"BR04","rosa","muccheslider","post","4",1
"BR04","rosa","muccheslider","post","5",1
"BR04","rosa","muccheslider","post","6",1
"BR04","rosa","muccheslider","post","7",1
"BR04","rosa","muccheslider","post","8",6
"BR04","rosa","muccheslider","post","9",6
"BR04","rosa","muccheslider","post","10",6
"BR04","rosa","muccheslider","post","11",6
"BR04","rosa","muccheslider","post","12",6
"BR04","rosa","muccheslider","post","13",6
"BR04","rosa","muccheslider","post","14",6
"BR04","rosa","muccheslider","post","15",2
"BR04","rosa","muccheslider","post","16",2
"BR04","rosa","muccheslider","post","17",2
"BR04","rosa","muccheslider","post","18",2
"BR04","rosa","muccheslider","post","19",2
"BR04","rosa","muccheslider","post","20",2
"BR04","rosa","muccheslider","post","21",2
"BR04","rosa","muccheslider","post","22",28
"BR04","rosa","muccheslider","post","23",28
"BR04","rosa","muccheslider","post","24",28
"BR04","rosa","muccheslider","post","25",28
"BR04","rosa","muccheslider","post","26",28
"BR04","rosa","muccheslider","post","27",28
"BR04","rosa","muccheslider","post","28",28
"BR04","rosso","capital","post","0",10
"BR04","rosso","capital","post","1",40
"BR04","rosso","capital","post","2",70
"BR04","rosso","capital","post","3",100
"BR04","rosso","capital","post","4",130
"BR04","rosso","capital","post","5",160
"BR04","rosso","capital","post","6",190
"BR04","rosso","capital","post","7",220
"BR04","rosso","capital","post","8",140
"BR04","rosso","capital","post","9",230
"BR04","rosso","capital","post","10",320
"BR04","rosso","capital","post","11",370
"BR04","rosso","capital","post","12",420
"BR04","rosso","capital","post","13",470
"BR04","rosso","capital","post","14",520
"BR04","rosso","capital","post","15",370
"BR04","rosso","capital","post","16",450
"BR04","rosso","capital","post","17",530
"BR04","rosso","capital","post","18",610
"BR04","rosso","capital","post","19",690
"BR04","rosso","capital","post","20",770
"BR04","rosso","capital","post","21",850
"BR04","rosso","capital","post","22",650
"BR04","rosso","capital","post","23",760
"BR04","rosso","capital","post","24",740
"BR04","rosso","capital","post","25",690
"BR04","rosso","capital","post","26",640
"BR04","rosso","capital","post","27",590
"BR04","rosso","capital","post","28",540
"BR04","rosso","ccr","post","0",0
"BR04","rosso","ccr","post","1",0
"BR04","rosso","ccr","post","2",0
"BR04","rosso","ccr","post","3",0
"BR04","rosso","ccr","post","4",0
"BR04","rosso","ccr","post","5",0
"BR04","rosso","ccr","post","6",0
"BR04","rosso","ccr","post","7",0
"BR04","rosso","ccr","post","8",150
"BR04","rosso","ccr","post","9",150
"BR04","rosso","ccr","post","10",150
"BR04","rosso","ccr","post","11",150
"BR04","rosso","ccr","post","12",150
"BR04","rosso","ccr","post","13",150
"BR04","rosso","ccr","post","14",150
"BR04","rosso","ccr","post","15",250
"BR04","rosso","ccr","post","16",250
"BR04","rosso","ccr","post","17",250
"BR04","rosso","ccr","post","18",250
"BR04","rosso","ccr","post","19",250
"BR04","rosso","ccr","post","20",250
"BR04","rosso","ccr","post","21",250
"BR04","rosso","ccr","post","22",330
"BR04","rosso","ccr","post","23",330
"BR04","rosso","ccr","post","24",330
"BR04","rosso","ccr","post","25",330
"BR04","rosso","ccr","post","26",330
"BR04","rosso","ccr","post","27",330
"BR04","rosso","ccr","post","28",330
"BR04","rosso","daysurvived","post","0",0
"BR04","rosso","daysurvived","post","1",1
"BR04","rosso","daysurvived","post","2",2
"BR04","rosso","daysurvived","post","3",3
"BR04","rosso","daysurvived","post","4",4
"BR04","rosso","daysurvived","post","5",5
"BR04","rosso","daysurvived","post","6",6
"BR04","rosso","daysurvived","post","7",7
"BR04","rosso","daysurvived","post","8",8
"BR04","rosso","daysurvived","post","9",9
"BR04","rosso","daysurvived","post","10",10
"BR04","rosso","daysurvived","post","11",11
"BR04","rosso","daysurvived","post","12",12
"BR04","rosso","daysurvived","post","13",13
"BR04","rosso","daysurvived","post","14",14
"BR04","rosso","daysurvived","post","15",15
"BR04","rosso","daysurvived","post","16",16
"BR04","rosso","daysurvived","post","17",17
"BR04","rosso","daysurvived","post","18",18
"BR04","rosso","daysurvived","post","19",19
"BR04","rosso","daysurvived","post","20",20
"BR04","rosso","daysurvived","post","21",21
"BR04","rosso","daysurvived","post","22",22
"BR04","rosso","daysurvived","post","23",23
"BR04","rosso","daysurvived","post","24",24
"BR04","rosso","daysurvived","post","25",25
"BR04","rosso","daysurvived","post","26",26
"BR04","rosso","daysurvived","post","27",27
"BR04","rosso","daysurvived","post","28",28
"BR04","rosso","energiaaquisita","post","0",0
"BR04","rosso","energiaaquisita","post","1",40
"BR04","rosso","energiaaquisita","post","2",80
"BR04","rosso","energiaaquisita","post","3",120
"BR04","rosso","energiaaquisita","post","4",160
"BR04","rosso","energiaaquisita","post","5",200
"BR04","rosso","energiaaquisita","post","6",240
"BR04","rosso","energiaaquisita","post","7",280
"BR04","rosso","energiaaquisita","post","8",400
"BR04","rosso","energiaaquisita","post","9",520
"BR04","rosso","energiaaquisita","post","10",640
"BR04","rosso","energiaaquisita","post","11",720
"BR04","rosso","energiaaquisita","post","12",800
"BR04","rosso","energiaaquisita","post","13",880
"BR04","rosso","energiaaquisita","post","14",960
"BR04","rosso","energiaaquisita","post","15",1120
"BR04","rosso","energiaaquisita","post","16",1240
"BR04","rosso","energiaaquisita","post","17",1360
"BR04","rosso","energiaaquisita","post","18",1480
"BR04","rosso","energiaaquisita","post","19",1600
"BR04","rosso","energiaaquisita","post","20",1720
"BR04","rosso","energiaaquisita","post","21",1840
"BR04","rosso","energiaaquisita","post","22",2040
"BR04","rosso","energiaaquisita","post","23",2200
"BR04","rosso","energiaaquisita","post","24",2230
"BR04","rosso","energiaaquisita","post","25",2230
"BR04","rosso","energiaaquisita","post","26",2230
"BR04","rosso","energiaaquisita","post","27",2230
"BR04","rosso","energiaaquisita","post","28",2230
"BR04","rosso","giornaliero","post","0",0
"BR04","rosso","giornaliero","post","1",40
"BR04","rosso","giornaliero","post","2",40
"BR04","rosso","giornaliero","post","3",40
"BR04","rosso","giornaliero","post","4",40
"BR04","rosso","giornaliero","post","5",40
"BR04","rosso","giornaliero","post","6",40
"BR04","rosso","giornaliero","post","7",40
"BR04","rosso","giornaliero","post","8",120
"BR04","rosso","giornaliero","post","9",120
"BR04","rosso","giornaliero","post","10",120
"BR04","rosso","giornaliero","post","11",80
"BR04","rosso","giornaliero","post","12",80
"BR04","rosso","giornaliero","post","13",80
"BR04","rosso","giornaliero","post","14",80
"BR04","rosso","giornaliero","post","15",160
"BR04","rosso","giornaliero","post","16",120
"BR04","rosso","giornaliero","post","17",120
"BR04","rosso","giornaliero","post","18",120
"BR04","rosso","giornaliero","post","19",120
"BR04","rosso","giornaliero","post","20",120
"BR04","rosso","giornaliero","post","21",120
"BR04","rosso","giornaliero","post","22",200
"BR04","rosso","giornaliero","post","23",160
"BR04","rosso","giornaliero","post","24",30
"BR04","rosso","giornaliero","post","25",0
"BR04","rosso","giornaliero","post","26",0
"BR04","rosso","giornaliero","post","27",0
"BR04","rosso","giornaliero","post","28",0
"BR04","rosso","mucche","post","0",1
"BR04","rosso","mucche","post","1",1
"BR04","rosso","mucche","post","2",1
"BR04","rosso","mucche","post","3",1
"BR04","rosso","mucche","post","4",1
"BR04","rosso","mucche","post","5",1
"BR04","rosso","mucche","post","6",1
"BR04","rosso","mucche","post","7",1
"BR04","rosso","mucche","post","8",3
"BR04","rosso","mucche","post","9",3
"BR04","rosso","mucche","post","10",3
"BR04","rosso","mucche","post","11",2
"BR04","rosso","mucche","post","12",2
"BR04","rosso","mucche","post","13",2
"BR04","rosso","mucche","post","14",2
"BR04","rosso","mucche","post","15",4
"BR04","rosso","mucche","post","16",3
"BR04","rosso","mucche","post","17",3
"BR04","rosso","mucche","post","18",3
"BR04","rosso","mucche","post","19",3
"BR04","rosso","mucche","post","20",3
"BR04","rosso","mucche","post","21",3
"BR04","rosso","mucche","post","22",5
"BR04","rosso","mucche","post","23",4
"BR04","rosso","mucche","post","24",1
"BR04","rosso","mucche","post","25",0
"BR04","rosso","mucche","post","26",0
"BR04","rosso","mucche","post","27",0
"BR04","rosso","mucche","post","28",0
"BR04","rosso","muccheperse","post","0",0
"BR04","rosso","muccheperse","post","1",0
"BR04","rosso","muccheperse","post","2",0
"BR04","rosso","muccheperse","post","3",0
"BR04","rosso","muccheperse","post","4",0
"BR04","rosso","muccheperse","post","5",0
"BR04","rosso","muccheperse","post","6",0
"BR04","rosso","muccheperse","post","7",0
"BR04","rosso","muccheperse","post","8",0
"BR04","rosso","muccheperse","post","9",0
"BR04","rosso","muccheperse","post","10",0
"BR04","rosso","muccheperse","post","11",1
"BR04","rosso","muccheperse","post","12",1
"BR04","rosso","muccheperse","post","13",1
"BR04","rosso","muccheperse","post","14",1
"BR04","rosso","muccheperse","post","15",1
"BR04","rosso","muccheperse","post","16",2
"BR04","rosso","muccheperse","post","17",2
"BR04","rosso","muccheperse","post","18",2
"BR04","rosso","muccheperse","post","19",2
"BR04","rosso","muccheperse","post","20",2
"BR04","rosso","muccheperse","post","21",2
"BR04","rosso","muccheperse","post","22",2
"BR04","rosso","muccheperse","post","23",3
"BR04","rosso","muccheperse","post","24",6
"BR04","rosso","muccheperse","post","25",7
"BR04","rosso","muccheperse","post","26",7
"BR04","rosso","muccheperse","post","27",7
"BR04","rosso","muccheperse","post","28",7
"BR04","rosso","muccheslider","post","0",1
"BR04","rosso","muccheslider","post","1",1
"BR04","rosso","muccheslider","post","2",1
"BR04","rosso","muccheslider","post","3",1
"BR04","rosso","muccheslider","post","4",1
"BR04","rosso","muccheslider","post","5",1
"BR04","rosso","muccheslider","post","6",1
"BR04","rosso","muccheslider","post","7",1
"BR04","rosso","muccheslider","post","8",3
"BR04","rosso","muccheslider","post","9",3
"BR04","rosso","muccheslider","post","10",3
"BR04","rosso","muccheslider","post","11",3
"BR04","rosso","muccheslider","post","12",3
"BR04","rosso","muccheslider","post","13",3
"BR04","rosso","muccheslider","post","14",3
"BR04","rosso","muccheslider","post","15",4
"BR04","rosso","muccheslider","post","16",4
"BR04","rosso","muccheslider","post","17",4
"BR04","rosso","muccheslider","post","18",4
"BR04","rosso","muccheslider","post","19",4
"BR04","rosso","muccheslider","post","20",4
"BR04","rosso","muccheslider","post","21",4
"BR04","rosso","muccheslider","post","22",5
"BR04","rosso","muccheslider","post","23",5
"BR04","rosso","muccheslider","post","24",5
"BR04","rosso","muccheslider","post","25",5
"BR04","rosso","muccheslider","post","26",5
"BR04","rosso","muccheslider","post","27",5
